4.229602665082113897e-04
3.979422081345140513e-03
1.841331192464981115e+01
8.862363763501746039e-01
-3.669083601215525348e-01
3.762842839888959425e+05
1.020533964293631746e-01
9.350035685464624935e-02
1.982077133958442232e+02
1.788434041288503307e-01
1.861504559381643442e-01
3.242555658976085857e+07
