!Created with skrf (http://scikit-rf.org).
# Hz S RI R 50.0 
!freq ReS11 ImS11
700000000.0 0.32289141551277056 -0.9453975879960705
700350000.0 0.3220217764599609 -0.945742739574934
700700000.0000001 0.3211354000914307 -0.9460643826328046
701049999.9999999 0.32023696583015276 -0.9463606466258094
701400000.0 0.3193310413085807 -0.9466308256627272
701750000.0 0.31842176649909415 -0.9468751161770802
702100000.0000001 0.3175127060494471 -0.9470942920521599
702450000.0000001 0.3166068559707182 -0.9472893975256919
702800000.0 0.3157067640337608 -0.94746151047619
703150000.0 0.31481471690215235 -0.9476116003410517
703499999.9999999 0.31393295303415925 -0.9477404851515817
703850000.0000001 0.3130638697659779 -0.9478488826052518
704200000.0 0.31221019961670393 -0.9479375476952876
704550000.0 0.31137513208224127 -0.9480074894382384
704900000.0 0.3105623532484036 -0.9480602568648508
705250000.0 0.30977596914799205 -0.9480982754738538
705600000.0 0.30902027519850794 -0.9481251969743913
705950000.0 0.3082993412771867 -0.9481461976475434
706300000.0 0.3076164093604227 -0.9481681303302674
706650000.0 0.30697315423483695 -0.9481994168055129
707000000.0 0.30636893201565957 -0.9482495835170888
707350000.0 0.3058002108047551 -0.9483284135653816
707700000.0000001 0.30526039963059004 -0.9484448099237562
708049999.9999999 0.3047402259620374 -0.9486055991221849
708400000.0000001 0.30422865703699475 -0.9488145813301316
708750000.0 0.3037141736036902 -0.9490720923077502
709099999.9999999 0.3031860793664014 -0.9493751857886756
709450000.0000001 0.30263553205354954 -0.949718344080005
709799999.9999999 0.3020561045097956 -0.9500944781658001
710150000.0 0.3014438536273531 -0.9504959439169993
710500000.0 0.3007970093199091 -0.9509153664729253
710850000.0000001 0.3001154534623533 -0.9513461743261638
711200000.0 0.2994001469701528 -0.9517828424140802
711550000.0 0.2986526148586134 -0.9522209016185408
711900000.0 0.29787454618087467 -0.9526567904692106
712250000.0 0.2970675262785991 -0.9530876177699614
712600000.0 0.2962328972032257 -0.9535108880030337
712950000.0 0.29537173490154905 -0.9539242256912519
713300000.0 0.29448493239012014 -0.9543251259212167
713650000.0 0.2935733800873587 -0.954710757303585
714000000.0000001 0.2926382318250117 -0.9550778490617261
714350000.0 0.29168123309314464 -0.9554227009993073
714700000.0 0.2907050647888583 -0.9557413557255755
715049999.9999999 0.28971362505746157 -0.9560299561526133
715399999.9999999 0.2887121469651512 -0.9562852693921524
715750000.0000001 0.2877070525496632 -0.9565052931828906
716100000.0 0.2867054944900336 -0.9566897949742417
716450000.0000001 0.28571463473687814 -0.9568406062466699
716799999.9999999 0.2847408194093086 -0.9569615403547211
717150000.0 0.2837888715900935 -0.9570579190754552
717500000.0 0.28286169455335086 -0.9571358299198451
717850000.0 0.28196026702124377 -0.9572013219192175
718200000.0 0.281083979088581 -0.957259741865097
718549999.9999999 0.28023116833569206 -0.9573153327350354
718900000.0 0.279399698785122 -0.9573711146405747
719250000.0 0.2785874646464196 -0.9574289943082038
719600000.0000001 0.27779275988366103 -0.9574900200095648
719950000.0 0.2770145037415456 -0.9575547061368813
720300000.0 0.27625233910811675 -0.9576233759671305
720650000.0 0.27550662649314517 -0.9576964961653922
720999999.9999999 0.2747783488819332 -0.9577749932196795
721350000.0 0.2740689295351275 -0.9578605471564244
721700000.0 0.27337995231775153 -0.9579558514100757
722049999.9999999 0.2727127681058178 -0.9580648107614661
722399999.9999999 0.27206797765286617 -0.9581926247137535
722750000.0000001 0.2714448080498565 -0.9583456785467516
723100000.0 0.27084045106620974 -0.9585311526260165
723449999.9999999 0.2702495016965896 -0.9587562836092687
723799999.9999999 0.2696636992730351 -0.9590272896032135
724149999.9999999 0.2690721851185507 -0.9593481058029234
724500000.0 0.26846240074973016 -0.9597192258002577
724850000.0 0.2678215501518118 -0.9601370206691682
725200000.0 0.2671383090398296 -0.9605938283459199
725549999.9999999 0.26640431639918105 -0.9610788627359607
725900000.0 0.2656150355236918 -0.9615796939732703
726250000.0 0.2647698093783664 -0.9620838609551021
726600000.0 0.2638712246498642 -0.9625801900594098
726950000.0 0.26292408977140264 -0.963059572449452
727300000.0 0.261934361406662 -0.9635151743391973
727650000.0 0.26090826125165795 -0.9639422121845542
727999999.9999999 0.2598516939720711 -0.9643374815097956
728350000.0000001 0.2587699719346566 -0.9646988081601364
728700000.0 0.2576677959330128 -0.9650245385030778
729049999.9999999 0.2565494256571511 -0.9653131348062174
729399999.9999999 0.2554189803715323 -0.9655629094617202
729749999.9999999 0.25428082174951255 -0.9657719184828385
730100000.0 0.25313997518312187 -0.9659380348472191
730450000.0 0.25200253655137306 -0.9660592263392977
730800000.0 0.25087598681294804 -0.966134058546284
731149999.9999999 0.249769302403493 -0.9661624174971095
731500000.0 0.2486927221284393 -0.9661463854435794
731850000.0 0.24765704180800985 -0.9660911063078231
732200000.0 0.24667239327597046 -0.9660053705214988
732550000.0 0.24574664099708632 -0.9659015957339261
732900000.0 0.2448837545521131 -0.9657949614670959
733250000.0 0.24408267021417396 -0.9657017092206015
733600000.0 0.24333710127767422 -0.9656369665788688
733950000.0000001 0.24263645434307396 -0.965612705820037
734299999.9999999 0.24196759202852614 -0.9656364300953755
734650000.0 0.2413168869430667 -0.9657108861688011
734999999.9999999 0.24067199160650138 -0.9658347098836937
735349999.9999999 0.24002296756991137 -0.9660036363067137
735700000.0000001 0.23936270790660863 -0.9662118494056327
736049999.9999999 0.23868679863723524 -0.9664531572427254
736400000.0 0.23799304313373532 -0.9667218455324464
736749999.9999999 0.2372808495958218 -0.9670131977206283
737100000.0 0.23655061312780423 -0.9673237420038359
737450000.0 0.23580315521975043 -0.9676513034013731
737800000.0 0.23503923521656983 -0.9679949241832527
738150000.0 0.23425912450159464 -0.9683546879637378
738499999.9999999 0.23346223161146773 -0.9687314538405754
738850000.0 0.23264678156797092 -0.9691264846224179
739200000.0 0.23180958208308033 -0.9695409443526956
739550000.0 0.230945947325574 -0.9699752540374353
739899999.9999999 0.23004988312467228 -0.9704283404899963
740250000.0 0.2291146400100173 -0.9708968936845166
740600000.0 0.22813367888250308 -0.9713748423709725
740949999.9999999 0.22710195033438968 -0.9718533109769109
741299999.9999999 0.2260171976386029 -0.97232125864738
741649999.9999999 0.22488086087251308 -0.9727667876462355
742000000.0 0.2236982109127817 -0.9731788140264481
742349999.9999999 0.22247760899129038 -0.9735485905561889
742700000.0000001 0.22122913960084944 -0.97387061103498
743049999.9999999 0.2199630900979025 -0.9741426949575525
743400000.0 0.21868873031989672 -0.9743653789299684
743750000.0 0.21741363829211846 -0.9745409413377168
744100000.0 0.2161435795035332 -0.9746723985753566
744450000.0 0.21488279653666936 -0.974762699040866
744799999.9999999 0.2136345278007189 -0.974814205772734
745150000.0 0.21240160898424892 -0.9748284644236533
745500000.0 0.21118706735342874 -0.974806214487592
745850000.0 0.2099946636647551 -0.9747476035916827
746200000.0 0.20882935602154784 -0.9746525858380388
746550000.0 0.20769765315247452 -0.9745215077259366
746899999.9999999 0.20660779483416702 -0.9743558948309077
747249999.9999999 0.20556965163208685 -0.9741594350448499
747600000.0 0.20459419011695246 -0.9739390943237607
