!Created with skrf (http://scikit-rf.org).
# Hz S RI R 50.0 
!freq ReS11 ImS11
600000000.0 0.15802603736878462 -0.9853985906665392
600350000.0000001 0.15724148900600865 -0.9856823992970731
600700000.0000001 0.15643480592920106 -0.9859821684588335
601050000.0 0.15560195634964086 -0.98629644735207
601400000.0 0.1547382926971188 -0.9866223581424187
601750000.0 0.1538391822612108 -0.9869551103510145
602100000.0 0.15290092637886493 -0.9872878260422697
602450000.0000001 0.15192179199917838 -0.9876118613569191
602800000.0 0.15090284691744027 -0.9879176860315174
603150000.0 0.14984826624255182 -0.9881961601684763
603500000.0 0.1487649316972922 -0.9884398374186922
603850000.0000001 0.1476614265473491 -0.9886438723636737
604200000.0 0.14654677452558518 -0.9888062729126743
604550000.0 0.14542933303503325 -0.9889275171526026
604900000.0 0.14431611816153822 -0.9890097773277253
605250000.0 0.1432126263814772 -0.9890560593325348
605600000.0 0.14212305243494888 -0.9890694950035397
605950000.0000001 0.14105073745552382 -0.9890529033090676
606300000.0 0.13999869493786893 -0.9890086381940082
606650000.0 0.13897010640022178 -0.988938691362413
607000000.0 0.13796871612943823 -0.9888450078899016
607350000.0 0.13699906895163932 -0.9887299781486651
607700000.0 0.1360665272786017 -0.9885970685839793
608049999.9999999 0.13517698609539175 -0.9884515290367785
608400000.0 0.134336199953482 -0.9883010561445373
608750000.0 0.13354867735428194 -0.9881562073869421
609100000.0 0.13281621843868896 -0.9880302848584477
609450000.0000001 0.13213637592108157 -0.9879384153951811
609800000.0 0.13150133865968489 -0.9878957291859862
610150000.0 0.1308978174232298 -0.9879149002056955
610500000.0 0.13030829178961834 -0.9880037197711907
610850000.0 0.12971345649386962 -0.9881635532874438
611200000.0 0.12909514745407202 -0.9883892704842316
611549999.9999999 0.12843880238070454 -0.9886706335345623
611900000.0 0.1277347737177824 -0.9889945477751283
612250000.0000001 0.1269783594617081 -0.9893473666173419
612600000.0 0.1261688903521116 -0.9897166341442739
612950000.0 0.12530839581866937 -0.9900920246834422
613300000.0 0.12440029315701506 -0.9904655545134173
613650000.0 0.12344835542106858 -0.990831290640065
614000000.0 0.12245604292969131 -0.9911847902999502
614350000.0 0.12142618399229443 -0.9915224464379635
614700000.0 0.12036095709844824 -0.9918408501331372
615049999.9999999 0.11926213098206007 -0.9921362419239077
615400000.0 0.11813153063063159 -0.9924041175286844
615750000.0000001 0.11697169123647333 -0.9926390716536402
616100000.0 0.1157866197502398 -0.9928349853186661
616450000.0 0.1145825009711185 -0.9929856516846767
616799999.9999999 0.11336808914489294 -0.9930858495911983
617150000.0 0.11215448859577015 -0.9931326929230331
617500000.0 0.11095414150706623 -0.9931268606830657
617850000.0000001 0.10977914023512764 -0.9930731934565152
618200000.0 0.10863934487245314 -0.992980283920276
618549999.9999999 0.10754096812439129 -0.9928590941243582
618900000.0 0.10648611751782838 -0.992721072676328
619250000.0 0.10547335133528646 -0.992576428193858
619600000.0 0.10449890007014917 -0.9924330476338032
619950000.0 0.1035580563342387 -0.9922961967902357
620300000.0 0.1026463437536635 -0.9921688470485124
620650000.0 0.10176028764511252 -0.9920523574884771
621000000.0 0.1008977840604171 -0.9919472758529846
621350000.0000001 0.10005814430537457 -0.9918541165120429
621700000.0000001 0.09924189448397008 -0.9917740575624896
622050000.0 0.09845037230334541 -0.9917095418373579
622399999.9999999 0.09768511991603879 -0.9916647639785326
622750000.0 0.096947046930213 -0.9916459847473323
623100000.0 0.09623535451614745 -0.9916615475053676
623450000.0000001 0.09554629266905024 -0.991721407291965
623800000.0 0.09487197862319446 -0.9918359732121608
624150000.0 0.09419969976798487 -0.9920141865108771
624500000.0 0.09351224111542078 -0.9922610636257406
624850000.0 0.09278963323404671 -0.9925753599196012
625200000.0000001 0.09201220513752112 -0.9929483001440027
625550000.0 0.09116412183620759 -0.9933641438494829
625900000.0 0.09023615774050531 -0.9938026264604702
626250000.0 0.08922670824989243 -0.9942424345252044
626600000.0 0.08814086779854724 -0.9946644475077315
