!Created with skrf (http://scikit-rf.org).
# Hz S RI R 50.0 
!freq ReS11 ImS11
800000000.0 0.09191824384864344 -0.9927094384367241
800350000.0 0.09115725149091497 -0.9926316820753733
800700000.0000001 0.0904081609826412 -0.9925587193029697
801049999.9999999 0.08967061962988748 -0.992490471952105
801399999.9999999 0.08894480693715112 -0.9924269977840958
801750000.0 0.08823135857474229 -0.9923686830253469
802100000.0 0.0875312486972305 -0.9923164170256318
802449999.9999999 0.08684562681187752 -0.992271748103535
802800000.0 0.08617560033578137 -0.9922370126379864
803149999.9999999 0.08552195339437751 -0.992215418554347
803500000.0 0.08488479888609307 -0.9922110511295277
803850000.0 0.0842631771774709 -0.9922287570055899
804200000.0 0.08365464250353616 -0.9922738579716686
804550000.0 0.08305491438935725 -0.9923516588897883
804899999.9999999 0.08245770531026175 -0.9924667533871402
805250000.0 0.08185484715175356 -0.99262219844707
805600000.0000001 0.08123680413907769 -0.9928187097300781
805950000.0 0.08059356734069867 -0.9930540875673834
806300000.0 0.07991579525899911 -0.993323074891045
806649999.9999999 0.07919595141571173 -0.9936177499105283
807000000.0 0.0784291580993755 -0.9939283943651521
807349999.9999999 0.07761356511842371 -0.9942446248169963
807700000.0000001 0.07675019004161088 -0.9945565047596723
808050000.0 0.07584234483438951 -0.994855396625485
808399999.9999999 0.074894854183847 -0.9951344303850922
808750000.0 0.0739132723112198 -0.9953885938935487
809099999.9999999 0.07290324399838749 -0.9956145376311722
809450000.0 0.07187007595353051 -0.9958102170840424
809800000.0 0.07081852013386136 -0.9959744830721956
810149999.9999999 0.06975273413885813 -0.9961066975212409
810500000.0 0.0686763722169465 -0.9962064187565276
810850000.0000001 0.0675927640613081 -0.9962731762769745
811200000.0 0.06650514779300953 -0.9963063422673228
811550000.0 0.06541693153918049 -0.9963051036745143
811899999.9999999 0.06433196086388931 -0.9962685406703244
812249999.9999999 0.06325476514580936 -0.9961958203298101
812600000.0000001 0.06219074471410169 -0.996086513420108
812950000.0 0.06114624441212335 -0.995941031720676
813299999.9999999 0.060128444391816194 -0.9957611578763605
813650000.0 0.05914499676931917 -0.9955505971042032
814000000.0 0.05820336299352197 -0.9953154262670723
814349999.9999999 0.05730987471702037 -0.9950642711436604
814700000.0 0.056468648039616265 -0.994808041279321
815049999.9999999 0.05568059452850849 -0.9945591272517831
815400000.0 0.05494283051654769 -0.9943301218010198
815750000.0 0.0542487284514267 -0.9941323138122894
816099999.9999999 0.05358867226573172 -0.9939743282460273
816450000.0 0.05295134450993072 -0.993861264625308
816799999.9999999 0.05232520319626216 -0.9937945189167965
817150000.0 0.051699783207729 -0.9937722445701012
817500000.0 0.05106657321238123 -0.9937902320684626
817849999.9999999 0.05041939421682656 -0.9938429280235332
818200000.0 0.04975435223809188 -0.9939243642095446
818549999.9999999 0.04906951012453953 -0.9940288676809861
818900000.0 0.04836442655188572 -0.9941515195070885
819249999.9999999 0.04763967325675289 -0.9942883924054169
819600000.0000001 0.04689639440773852 -0.9944366235575474
819950000.0 0.04613593266718474 -0.9945943786707485
820299999.9999999 0.045359521214930365 -0.9947607496280354
820650000.0 0.0445680291192434 -0.9949356101893085
820999999.9999999 0.04376174597674626 -0.9951194373655714
821350000.0 0.04294019803045612 -0.9953130927915868
821700000.0 0.042102000343428536 -0.9955175503778806
822049999.9999999 0.041244766707432434 -0.9957335561165903
822400000.0 0.040365118097384356 -0.9959612167480754
822750000.0000001 0.03945884537819783 -0.9961995397775312
823100000.0 0.03852128135559707 -0.9964459883124925
823450000.0 0.037547906849401236 -0.9966961613253671
823799999.9999999 0.03653514651740869 -0.9969437402060171
824149999.9999999 0.03548121390297643 -0.997180822983407
824500000.0000001 0.0343867829101675 -0.9973986754498196
824850000.0 0.03325525392641432 -0.9975887797700279
825200000.0 0.03209248364342909 -0.9977439227907473
825549999.9999999 0.030906029435046167 -0.9978590226504875
825900000.0 0.029704130877949875 -0.9979314813560787
826249999.9999999 0.028494720906799942 -0.9979610270674001
826600000.0 0.02728470231945357 -0.9979491760727044
826950000.0 0.02607959356207007 -0.9978985251295918
827299999.9999999 0.024883519344548688 -0.9978120691440118
827650000.0 0.023699447193492484 -0.9976926674136238
827999999.9999999 0.022529556333229006 -0.9975427037802458
828350000.0 0.02137564827060323 -0.9973639322375158
828700000.0 0.02023954302575992 -0.9971574761585804
829049999.9999999 0.01912343386415266 -0.9969239487569314
829400000.0 0.018030189655781403 -0.9966636737127115
829749999.9999999 0.016963596977104867 -0.9963769991342463
830100000.0 0.015928525578065456 -0.996064708985799
830450000.0 0.014930983237374407 -0.9957285389192718
830800000.0 0.013978002632702824 -0.9953717928816099
831149999.9999999 0.01307728003283376 -0.9950000268747159
831500000.0000001 0.012236475898562194 -0.9946217119499259
831850000.0 0.011462111502504813 -0.9942487122462931
832199999.9999999 0.01075807865996331 -0.993896335238543
832550000.0 0.010123936228136676 -0.9935826765140137
832900000.0 0.009553372838504826 -0.9933270579880344
833249999.9999999 0.00903338074433313 -0.993147598638456
833600000.0 0.00854466974143353 -0.9930583298179301
833950000.0000001 0.008063548455236658 -0.9930666116581506
834300000.0 0.007564971122807074 -0.9931716867263771
834650000.0 0.007025949038938273 -0.9933648861395444
834999999.9999999 0.006428361700155261 -0.9936314033683868
835350000.0 0.005760480420816894 -0.9939530013101874
835700000.0000001 0.005017053371236924 -0.994310807927283
836049999.9999999 0.00419828135419642 -0.9946875264689543
836400000.0 0.0033082323265448688 -0.9950687549582807
836749999.9999999 0.002353197712911481 -0.9954434506839978
837100000.0 0.001340309919641347 -0.9958037665269475
837450000.0000001 0.000276547396331539 -0.996144526201669
837800000.0 -0.0008318799516111586 -0.9964625553765443
838149999.9999999 -0.0019798356337711875 -0.9967560071721355
838499999.9999999 -0.0031633345056134576 -0.997023751346407
838850000.0 -0.004379461195258727 -0.9972648504702744
839199999.9999999 -0.005626171478965547 -0.9974781238881476
839550000.0 -0.006901995054625243 -0.9976617968128526
839899999.9999999 -0.008205641367354133 -0.9978132428893343
840250000.0 -0.00953550570331041 -0.9979288498391414
840600000.0 -0.010889086692869698 -0.9980040636671321
840949999.9999999 -0.012262364563828565 -0.9980336864243802
841300000.0 -0.013649252204450513 -0.9980124964554111
841649999.9999999 -0.015041302440447268 -0.9979362035982646
842000000.0 -0.01642789320304694 -0.9978026298139855
842350000.0 -0.01779705665601289 -0.9976128411981298
842700000.0000001 -0.019136928884176563 -0.9973718330961565
843049999.9999999 -0.020437516538701295 -0.9970884028554801
843400000.0000001 -0.02169225454828938 -0.9967740932746176
843750000.0 -0.022898834772027643 -0.9964414620415472
844100000.0 -0.024059058793112487 -0.9961022125772534
844450000.0000001 -0.025177854642834563 -0.9957657359016168
844799999.9999999 -0.02626186803765379 -0.9954383764115038
845149999.9999999 -0.02731807394083635 -0.9951234210934947
845500000.0 -0.028352705073327433 -0.9948215964964058
845850000.0 -0.029370594558909113 -0.9945318015131313
846199999.9999999 -0.030374883664079644 -0.9942518626992526
846550000.0 -0.031366983033688955 -0.993979196859999
846899999.9999999 -0.032346677177275907 -0.9937113500232343
847250000.0 -0.033312294692246114 -0.9934464338768972
847600000.0 -0.03426090705480739 -0.9931835029845448
847950000.0 -0.03518855584666147 -0.9929229177798413
848300000.0 -0.036090539636011665 -0.9926667264055311
848649999.9999999 -0.03696181778131924 -0.9924190747461115
849000000.0 -0.03779760738911686 -0.9921866158382806
849350000.0000001 -0.03859425345004103 -0.9919788329596686
849700000.0 -0.03935042344763795 -0.9918081153161309
850050000.0 -0.0400685910360733 -0.9916893467624114
850399999.9999999 -0.04075660737933806 -0.991638730368394
850750000.0 -0.041428926867182414 -0.9916716518575965
851099999.9999999 -0.04210684744497706 -0.9917996633073551
851450000.0000001 -0.04281712784601083 -0.9920271437458084
851800000.0 -0.043588741991687 -0.9923486779152817
852149999.9999999 -0.044448310067355834 -0.9927483230783141
852500000.0 -0.04541553082122868 -0.99320141210573
852849999.9999999 -0.0465001624274376 -0.9936785050423431
853200000.0 -0.04770149230589782 -0.9941501624329276
853550000.0 -0.04901015546834603 -0.9945909854047799
853899999.9999999 -0.05041130191647719 -0.9949819222596946
854250000.0 -0.05188790841700458 -0.9953107064478924
854600000.0000001 -0.05342338334606489 -0.9955709288130514
854950000.0 -0.05500314484229957 -0.9957604465825058
855300000.0 -0.05661525489569047 -0.9958797031632718
855649999.9999999 -0.05825037102931763 -0.9959302890351609
855999999.9999999 -0.059901286218372984 -0.9959138642486006
856350000.0000001 -0.06156225719016983 -0.995831439330351
856700000.0 -0.0632282378313106 -0.9956829655360364
857049999.9999999 -0.06489407058000568 -0.9954671903261589
857400000.0 -0.06655365500516619 -0.9951817655981019
