!Created with skrf (http://scikit-rf.org).
# Hz S RI R 50.0 
!freq ReS11 ImS11
900000000.0 0.05831433239172307 -0.9939587555104579
900350000.0 0.05770566314123898 -0.9937608337351911
900700000.0000001 0.05712823160438252 -0.9936096818996761
901049999.9999999 0.05656905624557845 -0.9935090828314865
901400000.0 0.05601553742620147 -0.9934587031537659
901750000.0 0.055456809512194394 -0.9934548528371228
902100000.0 0.054884530213202276 -0.9934916131223455
902450000.0 0.05429309642048391 -0.9935620049209338
902800000.0 0.053679424215707316 -0.993658965762692
903150000.0 0.053042481859236434 -0.9937760335713162
903500000.0 0.052382741520331455 -0.9939077401665244
903850000.0 0.051701659664966426 -0.9940497745027992
904200000.0 0.051001239786163166 -0.9941989914532533
904550000.0 0.050283689905369355 -0.9943533329844463
904900000.0 0.04955116333484949 -0.9945117097210687
905250000.0 0.048805560799621395 -0.9946738712158549
905600000.0000001 0.04804837029189879 -0.9948402765179357
905950000.0 0.04728052434010627 -0.9950119635024417
906300000.0 0.04650226093259391 -0.9951904052801752
906650000.0 0.04571298395121126 -0.9953773343990333
907000000.0 0.04491113238287209 -0.9955745111762151
907350000.0 0.04409408536364168 -0.9957834139185255
907700000.0 0.04325815089486218 -0.9960048405811338
908050000.0 0.0423987040720486 -0.9962384389421298
908400000.0 0.04151054369422891 -0.9964822278162226
908750000.0 0.040588507107649496 -0.9967322272282335
909100000.0 0.039628309394219075 -0.9969823560963249
909450000.0 0.0386274635856908 -0.9972247432495258
909800000.0 0.037586038517233356 -0.9974505011066392
910150000.0 0.03650699016921838 -0.9976508445899817
910500000.0 0.03539590816059446 -0.9978182758413381
910850000.0 0.03426022254384903 -0.9979474981994562
911200000.0 0.03310811233389882 -0.998035818559154
911550000.0 0.031947438211502366 -0.9980829943868148
911900000.0 0.030784958134115192 -0.9980906677817845
912249999.9999999 0.029625936747310233 -0.9980616169463365
912600000.0 0.028474117904584983 -0.9979990346965952
912950000.0 0.027331950373203184 -0.9979059620068829
913300000.0 0.026200944178447205 -0.9977849185353526
913650000.0 0.02508206293365417 -0.9976377140715907
914000000.0 0.02397609700098613 -0.9974654002709022
914350000.0 0.022883995553919734 -0.9972683216648754
914700000.0 0.021807156310063858 -0.9970462369595281
915050000.0 0.020747680331788643 -0.9967984974698167
915400000.0000001 0.019708598375837993 -0.9965242845721747
915750000.0 0.018694066831594525 -0.9962229201203475
916100000.0 0.017709516113713186 -0.9958942712363075
916450000.0 0.016761712562461062 -0.995539271018661
916800000.0 0.015858667412586902 -0.9951605645111169
917150000.0000001 0.015009297766176322 -0.9947632573456
917500000.0 0.014222726664960716 -0.9943556851477466
917850000.0 0.013507124862608744 -0.9939500335672986
918200000.0 0.012868077052183569 -0.9935625383550213
918550000.0 0.012306625184214659 -0.9932129308269031
918900000.0 0.011817386691640619 -0.9929228474279203
919250000.0 0.011387373345402019 -0.9927131701426148
919600000.0 0.010996177173950461 -0.9926006987930888
919950000.0 0.010617889236519518 -0.9925950063513216
920300000.0 0.010224500872376419 -0.9926965003369949
920650000.0 0.009789894418252565 -0.9928963963804379
921000000.0 0.009293256645076187 -0.9931786031504894
921350000.0 0.008721026918815544 -0.9935228151350985
921700000.0 0.00806713186585356 -0.9939078000105008
922050000.0 0.007331865451132458 -0.9943140405440583
922400000.0 0.006520067126021101 -0.9947253341306896
922750000.0000001 0.005639210543178341 -0.9951293778227919
923100000.0 0.00469779377352969 -0.9955176089303631
923450000.0 0.003704184021631085 -0.9958846243966583
923800000.0 0.0026659046406001252 -0.996227441382465
