6.042753562048487481e+01,3.770551057850454413e+02,2.182683609337582311e+02,5.999999999999999778e-02,2.112262172799999949e+00,4.922508635463545557e-01,5.071847999999999956e+03
4.028502374698992128e+01,2.513700705233636370e+02,1.455122406225054874e+02,4.000000000000000777e-02,1.056131086399999912e-02,9.845999999999999718e-04,3.381570157015701625e+03
